@relation 'adult_pre1-weka.filters.unsupervised.attribute.NumericToNominal-R16-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.Remove-R3-4,8-9,14-15-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R7-9-precision6'

@attribute age {0_25,26_40,41_60,61_max}
@attribute workclass {Private,State-gov,Federal-gov,Self-emp-not-inc,Self-emp-inc,Local-gov,Without-pay,Never-worked}
@attribute education.num {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}
@attribute marital.status {Single,Married}
@attribute occupation {Exec-managerial,Machine-op-inspct,Prof-specialty,Other-service,Adm-clerical,Craft-repair,Transport-moving,Handlers-cleaners,Sales,Farming-fishing,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute sex {Female,Male}
@attribute capital.gain {0_33333,33333_66666,66666_max}
@attribute capital.loss {0_1452,1452_2904,2904_max}
@attribute hours.per.week {0_33,33_66,66_max}
@attribute income_nominal {0,1}

@data
0_25,Private,7,Single,Prof-specialty,Female,0_33333,0_1452,0_33,0
26_40,Private,13,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
26_40,Private,7,Single,Prof-specialty,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,1
26_40,Local-gov,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Farming-fishing,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Married,Adm-clerical,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Transport-moving,Male,0_33333,0_1452,0_33,0
0_25,Federal-gov,9,Married,Adm-clerical,Male,0_33333,0_1452,33_66,1
26_40,State-gov,10,Single,Transport-moving,Male,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Sales,Female,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
41_60,Private,14,Married,Prof-specialty,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,1
26_40,Private,14,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,7,Single,Machine-op-inspct,Female,0_33333,0_1452,33_66,0
26_40,Federal-gov,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,6,Single,Other-service,Female,0_33333,0_1452,0_33,0
0_25,Private,6,Single,Prof-specialty,Male,0_33333,0_1452,0_33,0
0_25,Private,9,Married,Tech-support,Male,0_33333,0_1452,66_max,0
26_40,Private,10,Married,Transport-moving,Male,0_33333,0_1452,33_66,0
41_60,Private,13,Married,Priv-house-serv,Male,0_33333,0_1452,66_max,0
41_60,Self-emp-not-inc,9,Single,Sales,Male,0_33333,0_1452,66_max,0
26_40,Private,4,Married,Other-service,Male,0_33333,0_1452,0_33,0
0_25,Private,9,Single,Handlers-cleaners,Male,0_33333,0_1452,0_33,0
0_25,Private,9,Married,Machine-op-inspct,Female,0_33333,0_1452,33_66,1
26_40,Private,15,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Self-emp-inc,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Single,Machine-op-inspct,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Farming-fishing,Male,0_33333,0_1452,33_66,0
0_25,State-gov,10,Single,Adm-clerical,Female,0_33333,0_1452,0_33,0
26_40,Private,9,Married,Priv-house-serv,Female,0_33333,0_1452,33_66,0
26_40,Private,6,Married,Handlers-cleaners,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Craft-repair,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
26_40,Private,7,Single,Exec-managerial,Female,0_33333,0_1452,0_33,0
0_25,Private,9,Single,Prof-specialty,Female,0_33333,0_1452,0_33,0
26_40,Self-emp-not-inc,4,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,7,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,4,Married,Exec-managerial,Female,0_33333,0_1452,33_66,0
26_40,Private,16,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
41_60,Private,6,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
26_40,Self-emp-inc,15,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
41_60,State-gov,14,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,0
41_60,Self-emp-not-inc,6,Married,Sales,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Tech-support,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,11,Married,Prof-specialty,Female,0_33333,0_1452,33_66,1
26_40,Self-emp-inc,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,10,Single,Protective-serv,Male,0_33333,0_1452,33_66,0
0_25,Private,6,Married,Other-service,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,11,Single,Protective-serv,Male,0_33333,0_1452,66_max,0
0_25,Private,12,Single,Prof-specialty,Male,0_33333,0_1452,33_66,0
0_25,Federal-gov,13,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,7,Single,Prof-specialty,Male,0_33333,0_1452,0_33,0
0_25,Private,7,Single,Sales,Female,0_33333,0_1452,0_33,0
26_40,State-gov,14,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Sales,Male,0_33333,0_1452,33_66,0
26_40,Private,15,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
26_40,Local-gov,4,Married,Other-service,Female,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Sales,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Handlers-cleaners,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Handlers-cleaners,Male,0_33333,0_1452,33_66,0
0_25,Private,4,Single,Farming-fishing,Female,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Adm-clerical,Female,0_33333,0_1452,0_33,0
26_40,Private,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Sales,Female,0_33333,0_1452,33_66,0
26_40,Federal-gov,9,Married,Adm-clerical,Male,0_33333,0_1452,33_66,1
26_40,Private,10,Single,Other-service,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Handlers-cleaners,Male,0_33333,0_1452,33_66,0
41_60,Private,13,Single,Machine-op-inspct,Male,0_33333,0_1452,0_33,0
0_25,Local-gov,13,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,11,Single,Adm-clerical,Female,0_33333,0_1452,0_33,0
41_60,Private,16,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
41_60,Private,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
41_60,State-gov,9,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Local-gov,13,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Sales,Male,0_33333,0_1452,33_66,0
0_25,Private,11,Married,Prof-specialty,Male,0_33333,0_1452,33_66,0
0_25,Private,4,Single,Other-service,Male,0_33333,0_1452,0_33,0
0_25,Private,13,Single,Prof-specialty,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Adm-clerical,Male,0_33333,0_1452,33_66,0
41_60,State-gov,16,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Married,Transport-moving,Male,0_33333,0_1452,33_66,0
41_60,Self-emp-not-inc,9,Single,Farming-fishing,Male,0_33333,0_1452,66_max,0
0_25,Private,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,State-gov,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
26_40,Local-gov,10,Married,Exec-managerial,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Other-service,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Self-emp-not-inc,9,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
41_60,Private,9,Single,Other-service,Male,0_33333,0_1452,33_66,0
26_40,Private,13,Single,Craft-repair,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Transport-moving,Male,0_33333,0_1452,33_66,0
26_40,Private,10,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,11,Married,Farming-fishing,Male,0_33333,0_1452,33_66,0
26_40,Private,6,Married,Transport-moving,Male,0_33333,0_1452,33_66,1
0_25,Private,5,Single,Sales,Female,0_33333,0_1452,33_66,0
26_40,Private,10,Married,Sales,Male,0_33333,0_1452,33_66,1
26_40,Private,13,Single,Farming-fishing,Male,0_33333,0_1452,0_33,0
0_25,Private,6,Single,Other-service,Female,0_33333,0_1452,0_33,0
41_60,Private,3,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Transport-moving,Male,0_33333,0_1452,33_66,0
41_60,State-gov,10,Married,Protective-serv,Male,0_33333,0_1452,33_66,0
26_40,State-gov,14,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,State-gov,9,Married,Adm-clerical,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Married,Other-service,Male,0_33333,0_1452,33_66,0
0_25,Private,11,Married,Farming-fishing,Male,0_33333,0_1452,33_66,1
0_25,Private,9,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Transport-moving,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,13,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
0_25,Private,7,Single,Handlers-cleaners,Female,0_33333,0_1452,0_33,0
0_25,Private,9,Single,Other-service,Female,0_33333,0_1452,0_33,0
0_25,Private,13,Single,Other-service,Male,0_33333,0_1452,0_33,0
0_25,Private,2,Single,Other-service,Female,0_33333,0_1452,33_66,0
41_60,Private,13,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,11,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Other-service,Female,0_33333,0_1452,33_66,0
61_max,Private,9,Single,Adm-clerical,Male,0_33333,0_1452,0_33,0
26_40,Private,9,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
0_25,Private,4,Single,Other-service,Female,0_33333,0_1452,33_66,0
26_40,Private,10,Married,Tech-support,Female,0_33333,0_1452,33_66,0
0_25,Federal-gov,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,11,Married,Handlers-cleaners,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Other-service,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Other-service,Female,0_33333,0_1452,0_33,0
26_40,Private,10,Single,Transport-moving,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Transport-moving,Male,0_33333,0_1452,33_66,0
61_max,Federal-gov,9,Married,Adm-clerical,Male,0_33333,0_1452,33_66,1
26_40,Self-emp-inc,10,Married,Farming-fishing,Male,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Other-service,Female,0_33333,0_1452,0_33,0
0_25,Private,13,Single,Other-service,Male,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
41_60,Private,5,Married,Other-service,Male,0_33333,0_1452,0_33,0
0_25,Private,7,Single,Craft-repair,Male,0_33333,0_1452,0_33,0
41_60,Private,13,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Married,Prof-specialty,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Other-service,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,10,Single,Other-service,Female,0_33333,0_1452,0_33,0
0_25,State-gov,10,Single,Adm-clerical,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,10,Married,Protective-serv,Male,0_33333,0_1452,33_66,1
0_25,Private,6,Single,Prof-specialty,Male,0_33333,0_1452,0_33,0
26_40,Self-emp-not-inc,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,10,Married,Exec-managerial,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Machine-op-inspct,Female,0_33333,0_1452,33_66,0
0_25,Private,13,Married,Exec-managerial,Female,0_33333,0_1452,33_66,1
41_60,State-gov,14,Single,Prof-specialty,Female,0_33333,0_1452,33_66,1
41_60,Private,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,9,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
41_60,Self-emp-inc,10,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,14,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Transport-moving,Male,0_33333,0_1452,0_33,0
0_25,Private,9,Single,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
26_40,State-gov,9,Single,Adm-clerical,Male,0_33333,0_1452,33_66,0
0_25,Private,15,Single,Prof-specialty,Male,0_33333,0_1452,33_66,0
26_40,Self-emp-not-inc,10,Married,Transport-moving,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
41_60,Private,13,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,14,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
0_25,Self-emp-inc,9,Single,Other-service,Male,0_33333,0_1452,33_66,0
0_25,Federal-gov,15,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Other-service,Male,0_33333,0_1452,0_33,0
26_40,Self-emp-inc,13,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,10,Single,Craft-repair,Male,0_33333,0_1452,33_66,1
0_25,Private,13,Married,Tech-support,Male,0_33333,0_1452,33_66,1
26_40,Local-gov,14,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
26_40,Local-gov,14,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Adm-clerical,Female,0_33333,0_1452,0_33,0
41_60,Private,9,Single,Other-service,Female,0_33333,0_1452,0_33,0
0_25,Private,10,Single,Sales,Female,0_33333,0_1452,0_33,0
26_40,Local-gov,10,Married,Other-service,Male,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Exec-managerial,Female,0_33333,0_1452,0_33,0
26_40,Private,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
41_60,Private,13,Married,Sales,Male,0_33333,0_1452,33_66,1
0_25,Private,6,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Self-emp-not-inc,13,Married,Prof-specialty,Male,0_33333,0_1452,66_max,0
26_40,Federal-gov,13,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,11,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Local-gov,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Sales,Female,0_33333,0_1452,0_33,0
41_60,Private,9,Married,Sales,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Married,Other-service,Male,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,9,Single,Handlers-cleaners,Male,0_33333,0_1452,33_66,0
41_60,Private,13,Single,Exec-managerial,Male,0_33333,0_1452,33_66,1
41_60,Self-emp-inc,16,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,7,Single,Other-service,Female,0_33333,0_1452,0_33,0
41_60,Private,9,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
0_25,Private,11,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Other-service,Female,0_33333,0_1452,33_66,0
41_60,Private,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Private,10,Married,Protective-serv,Male,0_33333,0_1452,0_33,0
41_60,Private,10,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
26_40,Private,13,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Federal-gov,14,Single,Sales,Male,0_33333,0_1452,33_66,1
26_40,Private,10,Married,Adm-clerical,Female,0_33333,0_1452,33_66,1
0_25,State-gov,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,11,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Prof-specialty,Female,0_33333,0_1452,0_33,0
0_25,Private,9,Single,Sales,Female,0_33333,0_1452,0_33,0
41_60,Private,9,Married,Priv-house-serv,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Sales,Female,0_33333,0_1452,0_33,0
26_40,State-gov,11,Married,Protective-serv,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Married,Exec-managerial,Female,0_33333,0_1452,33_66,0
26_40,Private,13,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,13,Single,Prof-specialty,Male,0_33333,0_1452,33_66,0
26_40,Private,2,Married,Other-service,Male,0_33333,0_1452,33_66,0
41_60,Self-emp-inc,14,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Adm-clerical,Female,0_33333,0_1452,0_33,0
26_40,State-gov,14,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
0_25,Private,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,1
26_40,Local-gov,11,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
41_60,Private,10,Married,Sales,Male,0_33333,0_1452,0_33,0
26_40,Private,13,Single,Sales,Male,0_33333,0_1452,33_66,0
41_60,Self-emp-not-inc,10,Single,Sales,Female,0_33333,0_1452,33_66,0
0_25,Private,11,Single,Tech-support,Male,0_33333,0_1452,33_66,0
0_25,Self-emp-not-inc,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,9,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Prof-specialty,Male,0_33333,0_1452,33_66,1
61_max,Self-emp-not-inc,10,Married,Farming-fishing,Male,0_33333,0_1452,66_max,0
0_25,Private,12,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Adm-clerical,Male,0_33333,0_1452,33_66,0
0_25,Private,8,Single,Other-service,Male,0_33333,0_1452,0_33,0
26_40,Federal-gov,11,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
41_60,Private,10,Married,Prof-specialty,Male,0_33333,0_1452,0_33,1
26_40,Self-emp-inc,13,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
26_40,Private,10,Married,Adm-clerical,Female,0_33333,0_1452,33_66,0
41_60,Local-gov,10,Married,Adm-clerical,Female,0_33333,0_1452,0_33,0
26_40,Private,7,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
26_40,Self-emp-inc,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Machine-op-inspct,Male,0_33333,0_1452,0_33,0
26_40,Private,3,Married,Other-service,Male,0_33333,0_1452,33_66,0
26_40,Federal-gov,10,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
41_60,Private,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,0
41_60,Private,13,Married,Protective-serv,Male,0_33333,0_1452,33_66,1
0_25,Private,8,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Transport-moving,Male,0_33333,0_1452,0_33,0
0_25,Self-emp-inc,13,Single,Farming-fishing,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,13,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Sales,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Other-service,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
41_60,Private,9,Married,Sales,Male,0_33333,0_1452,33_66,1
41_60,Private,9,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,10,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Sales,Male,0_33333,0_1452,33_66,0
26_40,Local-gov,9,Married,Protective-serv,Male,0_33333,0_1452,66_max,0
0_25,Private,10,Single,Handlers-cleaners,Male,0_33333,0_1452,0_33,0
0_25,Private,10,Single,Prof-specialty,Male,0_33333,0_1452,0_33,0
41_60,Local-gov,9,Married,Transport-moving,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Handlers-cleaners,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,State-gov,10,Married,Farming-fishing,Male,0_33333,0_1452,33_66,0
61_max,Private,5,Single,Other-service,Female,0_33333,0_1452,0_33,0
0_25,Private,10,Single,Adm-clerical,Male,0_33333,0_1452,0_33,0
0_25,Local-gov,13,Single,Craft-repair,Male,0_33333,0_1452,0_33,0
41_60,Private,13,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Tech-support,Male,0_33333,0_1452,33_66,0
26_40,Private,11,Married,Tech-support,Female,0_33333,0_1452,33_66,1
26_40,Private,6,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Married,Other-service,Male,0_33333,0_1452,33_66,0
0_25,Private,12,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
26_40,Self-emp-inc,13,Married,Sales,Female,0_33333,0_1452,33_66,1
26_40,Private,9,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
26_40,Private,11,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,6,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Adm-clerical,Female,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Sales,Female,0_33333,0_1452,0_33,0
0_25,Private,10,Married,Prof-specialty,Male,0_33333,0_1452,33_66,0
26_40,Private,13,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Machine-op-inspct,Male,0_33333,0_1452,0_33,0
26_40,Private,11,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,13,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Single,Adm-clerical,Male,0_33333,0_1452,0_33,0
26_40,Federal-gov,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,9,Single,Adm-clerical,Female,0_33333,0_1452,0_33,0
41_60,Private,13,Married,Adm-clerical,Male,0_33333,0_1452,33_66,0
0_25,Local-gov,13,Married,Protective-serv,Male,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
0_25,Private,12,Single,Prof-specialty,Male,0_33333,0_1452,33_66,1
0_25,Private,9,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,1
26_40,State-gov,13,Single,Prof-specialty,Male,0_33333,0_1452,33_66,0
26_40,Private,10,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
26_40,Private,10,Married,Transport-moving,Male,0_33333,0_1452,33_66,0
0_25,Private,13,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
41_60,Private,3,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Tech-support,Male,0_33333,0_1452,0_33,0
0_25,Private,9,Married,Machine-op-inspct,Female,0_33333,0_1452,33_66,0
26_40,Private,9,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
41_60,Private,11,Married,Craft-repair,Male,0_33333,0_1452,33_66,1
0_25,Private,11,Single,Other-service,Female,0_33333,0_1452,0_33,0
26_40,Private,12,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
26_40,Private,8,Single,Transport-moving,Female,0_33333,0_1452,33_66,0
41_60,Private,4,Married,Farming-fishing,Male,0_33333,0_1452,33_66,0
0_25,Private,11,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
0_25,Private,13,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,10,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
41_60,Private,13,Married,Exec-managerial,Male,0_33333,0_1452,33_66,1
0_25,Private,16,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
26_40,State-gov,4,Single,Other-service,Female,0_33333,0_1452,33_66,0
26_40,Self-emp-inc,9,Married,Craft-repair,Male,0_33333,0_1452,33_66,0
41_60,Local-gov,9,Single,Other-service,Female,0_33333,0_1452,33_66,0
41_60,State-gov,14,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
41_60,Private,9,Single,Sales,Female,0_33333,0_1452,0_33,0
0_25,Private,9,Single,Sales,Female,0_33333,0_1452,0_33,0
41_60,Private,9,Single,Prof-specialty,Female,0_33333,0_1452,33_66,0
26_40,Private,6,Married,Craft-repair,Male,0_33333,0_1452,33_66,1
0_25,State-gov,9,Single,Adm-clerical,Female,0_33333,0_1452,0_33,0
0_25,Private,10,Single,Other-service,Female,0_33333,0_1452,0_33,0
26_40,Private,9,Single,Exec-managerial,Female,0_33333,0_1452,33_66,0
0_25,Private,16,Married,Prof-specialty,Female,0_33333,0_1452,66_max,0
41_60,Private,10,Married,Exec-managerial,Female,0_33333,0_1452,33_66,0
0_25,Private,9,Single,Machine-op-inspct,Female,0_33333,0_1452,33_66,0
26_40,State-gov,14,Married,Prof-specialty,Male,0_33333,0_1452,33_66,1
26_40,Private,9,Married,Machine-op-inspct,Male,0_33333,0_1452,33_66,0
61_max,Private,6,Single,Prof-specialty,Male,0_33333,0_1452,0_33,0
0_25,Private,10,Single,Craft-repair,Male,0_33333,0_1452,33_66,0
61_max,Self-emp-inc,7,Single,Exec-managerial,Male,0_33333,0_1452,33_66,0
26_40,Private,6,Single,Prof-specialty,Female,0_33333,0_1452,0_33,0
26_40,Private,9,Married,Farming-fishing,Male,0_33333,0_1452,33_66,0
0_25,Private,10,Single,Prof-specialty,Male,0_33333,0_1452,33_66,0
